X;Y;TEMPO
5,64648563267455;2,7392476;0,326
5,66380614075023;2,7460479;0,327
5,68112664882592;2,7528384;0,328
5,69844715690161;2,7596191;0,329
5,7157676649773;2,76639;0,33
5,73308817305299;2,7731511;0,331
5,75040868112868;2,7799024;0,332
5,76772918920437;2,7866439;0,333
5,78504969728006;2,7933756;0,334
5,80237020535574;2,8000975;0,335
5,81969071343143;2,8068096;0,336
5,83701122150712;2,8135119;0,337
5,85433172958281;2,8202044;0,338
5,8716522376585;2,8268871;0,339
5,88897274573419;2,83356;0,34
5,90629325380988;2,8402231;0,341
5,92361376188557;2,8468764;0,342
5,94093426996125;2,8535199;0,343
5,95825477803694;2,8601536;0,344
5,97557528611263;2,8667775;0,345
5,99289579418832;2,8733916;0,346
6,01021630226401;2,8799959;0,347
6,0275368103397;2,8865904;0,348
6,04485731841539;2,8931751;0,349
6,06217782649108;2,89975;0,35
6,07949833456676;2,9063151;0,351
6,09681884264245;2,9128704;0,352
6,11413935071814;2,9194159;0,353
6,13145985879383;2,9259516;0,354
6,14878036686952;2,9324775;0,355
6,16610087494521;2,9389936;0,356
6,1834213830209;2,9454999;0,357
6,20074189109659;2,9519964;0,358
6,21806239917227;2,9584831;0,359
6,23538290724796;2,96496;0,36
6,25270341532365;2,9714271;0,361
6,27002392339934;2,9778844;0,362
6,28734443147503;2,9843319;0,363
6,30466493955072;2,9907696;0,364
6,32198544762641;2,9971975;0,365
6,3393059557021;3,0036156;0,366
6,35662646377779;3,0100239;0,367
6,37394697185347;3,0164224;0,368
6,39126747992916;3,0228111;0,369
6,40858798800485;3,02919;0,37
6,42590849608054;3,0355591;0,371
6,44322900415623;3,0419184;0,372
6,46054951223192;3,0482679;0,373
6,47787002030761;3,0546076;0,374
6,4951905283833;3,0609375;0,375
6,51251103645898;3,0672576;0,376
6,52983154453467;3,0735679;0,377
6,54715205261036;3,0798684;0,378
6,56447256068605;3,0861591;0,379
6,58179306876174;3,09244;0,38
6,59911357683743;3,0987111;0,381
6,61643408491312;3,1049724;0,382
6,63375459298881;3,1112239;0,383
6,65107510106449;3,1174656;0,384
6,66839560914018;3,1236975;0,385
6,68571611721587;3,1299196;0,386
6,70303662529156;3,1361319;0,387
6,72035713336725;3,1423344;0,388
6,73767764144294;3,1485271;0,389
6,75499814951863;3,15471;0,39
6,77231865759432;3,1608831;0,391
6,78963916567001;3,1670464;0,392
6,80695967374569;3,1731999;0,393
6,82428018182138;3,1793436;0,394
6,84160068989707;3,1854775;0,395
6,85892119797276;3,1916016;0,396
6,87624170604845;3,1977159;0,397
6,89356221412414;3,2038204;0,398
6,91088272219983;3,2099151;0,399
6,92820323027552;3,216;0,4
6,9455237383512;3,2220751;0,401
6,96284424642689;3,2281404;0,402
6,98016475450258;3,2341959;0,403
6,99748526257827;3,2402416;0,404
7,01480577065396;3,2462775;0,405
7,03212627872965;3,2523036;0,406
7,04944678680534;3,2583199;0,407
7,06676729488103;3,2643264;0,408
7,08408780295671;3,2703231;0,409
7,1014083110324;3,27631;0,41
7,11872881910809;3,2822871;0,411
7,13604932718378;3,2882544;0,412
7,15336983525947;3,2942119;0,413
7,17069034333516;3,3001596;0,414
7,18801085141085;3,3060975;0,415
7,20533135948654;3,3120256;0,416
7,22265186756222;3,3179439;0,417
7,23997237563791;3,3238524;0,418
7,2572928837136;3,3297511;0,419
7,27461339178929;3,33564;0,42
7,29193389986498;3,3415191;0,421
7,30925440794067;3,3473884;0,422
7,32657491601636;3,3532479;0,423
7,34389542409205;3,3590976;0,424
7,36121593216773;3,3649375;0,425
7,37853644024342;3,3707676;0,426
7,39585694831911;3,3765879;0,427
7,4131774563948;3,3823984;0,428
7,43049796447049;3,3881991;0,429
7,44781847254618;3,39399;0,43
7,46513898062187;3,3997711;0,431
7,48245948869756;3,4055424;0,432
7,49977999677325;3,4113039;0,433
7,51710050484893;3,4170556;0,434
7,53442101292462;3,4227975;0,435
7,55174152100031;3,4285296;0,436
7,569062029076;3,4342519;0,437
7,58638253715169;3,4399644;0,438
7,60370304522738;3,4456671;0,439
7,62102355330307;3,45136;0,44
7,63834406137876;3,4570431;0,441
7,65566456945444;3,4627164;0,442
7,67298507753013;3,4683799;0,443
7,69030558560582;3,4740336;0,444
7,70762609368151;3,4796775;0,445
7,7249466017572;3,4853116;0,446
7,74226710983289;3,4909359;0,447
7,75958761790858;3,4965504;0,448
7,77690812598427;3,5021551;0,449
7,79422863405995;3,50775;0,45
7,81154914213564;3,5133351;0,451
7,82886965021133;3,5189104;0,452
7,84619015828702;3,5244759;0,453000000000001
7,86351066636271;3,5300316;0,454
7,8808311744384;3,5355775;0,455
7,89815168251409;3,5411136;0,456
7,91547219058978;3,5466399;0,457
7,93279269866547;3,5521564;0,458
7,95011320674115;3,5576631;0,459
7,96743371481684;3,56316;0,46
7,98475422289253;3,5686471;0,461
8,00207473096822;3,5741244;0,462
8,01939523904391;3,5795919;0,463
8,0367157471196;3,5850496;0,464
8,05403625519529;3,5904975;0,465
8,07135676327098;3,5959356;0,466
8,08867727134667;3,6013639;0,467
8,10599777942235;3,6067824;0,468
8,12331828749804;3,6121911;0,469
8,14063879557373;3,61759;0,47
8,15795930364942;3,6229791;0,471
8,17527981172511;3,6283584;0,472
8,1926003198008;3,6337279;0,473
8,20992082787649;3,6390876;0,474
8,22724133595217;3,6444375;0,475
8,24456184402786;3,6497776;0,476
8,26188235210355;3,6551079;0,477
8,27920286017924;3,6604284;0,478
8,29652336825493;3,6657391;0,479
8,31384387633062;3,67104;0,48
8,33116438440631;3,6763311;0,481
8,348484892482;3,6816124;0,482
8,36580540055769;3,6868839;0,483
8,38312590863337;3,6921456;0,484
8,40044641670906;3,6973975;0,485
8,41776692478475;3,7026396;0,486
8,43508743286044;3,7078719;0,487
8,45240794093613;3,7130944;0,488
8,46972844901182;3,7183071;0,489
8,48704895708751;3,72351;0,49
8,5043694651632;3,7287031;0,491
8,52168997323888;3,7338864;0,492
8,53901048131457;3,7390599;0,493
8,55633098939026;3,7442236;0,494
8,57365149746595;3,7493775;0,495
8,59097200554164;3,7545216;0,496
8,60829251361733;3,7596559;0,497
8,62561302169302;3,7647804;0,498
8,6429335297687;3,7698951;0,499
8,66025403784439;3,775;0,5
8,67757454592008;3,7800951;0,501
8,69489505399577;3,7851804;0,502
8,71221556207146;3,7902559;0,503
8,72953607014715;3,7953216;0,504
8,74685657822284;3,8003775;0,505
8,76417708629853;3,8054236;0,506
8,78149759437421;3,8104599;0,507
8,7988181024499;3,8154864;0,508
8,81613861052559;3,8205031;0,509
8,83345911860128;3,82551;0,51
8,85077962667697;3,8305071;0,511
8,86810013475266;3,8354944;0,512
8,88542064282835;3,8404719;0,513
8,90274115090404;3,8454396;0,514
8,92006165897972;3,8503975;0,515
8,93738216705541;3,8553456;0,516
8,9547026751311;3,8602839;0,517
8,97202318320679;3,8652124;0,518
8,98934369128248;3,8701311;0,519
9,00666419935817;3,87504;0,52
9,02398470743386;3,8799391;0,521
9,04130521550955;3,8848284;0,522
9,05862572358524;3,8897079;0,523
9,07594623166092;3,8945776;0,524
9,09326673973661;3,8994375;0,525
9,1105872478123;3,9042876;0,526
9,12790775588799;3,9091279;0,527
9,14522826396368;3,9139584;0,528
9,16254877203937;3,9187791;0,529
9,17986928011506;3,92359;0,53
9,19718978819075;3,9283911;0,531
9,21451029626643;3,9331824;0,532
9,23183080434212;3,9379639;0,533
9,24915131241781;3,9427356;0,534
9,2664718204935;3,9474975;0,535
9,28379232856919;3,9522496;0,536
9,30111283664488;3,9569919;0,537
9,31843334472057;3,9617244;0,538
9,33575385279626;3,9664471;0,539
9,35307436087195;3,97116;0,54
9,37039486894763;3,9758631;0,541
9,38771537702332;3,9805564;0,542
9,40503588509901;3,9852399;0,543
9,4223563931747;3,9899136;0,544
9,43967690125039;3,9945775;0,545
9,45699740932608;3,9992316;0,546
9,47431791740177;4,0038759;0,547
9,49163842547745;4,0085104;0,548
9,50895893355314;4,0131351;0,549
9,52627944162883;4,01775;0,55
9,54359994970452;4,0223551;0,551
9,56092045778021;4,0269504;0,552
9,5782409658559;4,0315359;0,553
9,59556147393159;4,0361116;0,554
9,61288198200728;4,0406775;0,555
9,63020249008297;4,0452336;0,556
9,64752299815866;4,0497799;0,557
9,66484350623434;4,0543164;0,558
9,68216401431003;4,0588431;0,559
9,69948452238572;4,06336;0,56
9,71680503046141;4,0678671;0,561
9,7341255385371;4,0723644;0,562
9,75144604661279;4,0768519;0,563
9,76876655468848;4,0813296;0,564
9,78608706276416;4,0857975;0,565
9,80340757083985;4,0902556;0,566
9,82072807891554;4,0947039;0,567
9,83804858699123;4,0991424;0,568
9,85536909506692;4,1035711;0,569
9,87268960314261;4,10799;0,57
9,8900101112183;4,1123991;0,571
9,90733061929399;4,1167984;0,572
9,92465112736968;4,1211879;0,573
9,94197163544536;4,1255676;0,574
9,95929214352105;4,1299375;0,575
9,97661265159674;4,1342976;0,576
9,99393315967243;4,1386479;0,577
10,0112536677481;4,1429884;0,578
10,0285741758238;4,1473191;0,579
10,0458946838995;4,15164;0,58
10,0632151919752;4,1559511;0,581
10,0805357000509;4,1602524;0,582
10,0978562081266;4,1645439;0,583
10,1151767162023;4,1688256;0,584
10,1324972242779;4,1730975;0,585
10,1498177323536;4,1773596;0,586
10,1671382404293;4,1816119;0,587
10,184458748505;4,1858544;0,588
10,2017792565807;4,1900871;0,589
10,2190997646564;4,19431;0,59
10,2364202727321;4,1985231;0,591
10,2537407808078;4,2027264;0,592
10,2710612888835;4,2069199;0,593
10,2883817969591;4,2111036;0,594
10,3057023050348;4,2152775;0,595
10,3230228131105;4,2194416;0,596
10,3403433211862;4,2235959;0,597
10,3576638292619;4,2277404;0,598
10,3749843373376;4,2318751;0,599
10,3923048454133;4,236;0,6
10,409625353489;4,2401151;0,601
10,4269458615647;4,2442204;0,602
10,4442663696403;4,2483159;0,603
10,461586877716;4,2524016;0,604
10,4789073857917;4,2564775;0,605
10,4962278938674;4,2605436;0,606
10,5135484019431;4,2645999;0,607
10,5308689100188;4,2686464;0,608
10,5481894180945;4,2726831;0,609
10,5655099261702;4,27671;0,61
10,5828304342459;4,2807271;0,611
10,6001509423215;4,2847344;0,612
10,6174714503972;4,2887319;0,613
10,6347919584729;4,2927196;0,614
10,6521124665486;4,2966975;0,615
10,6694329746243;4,3006656;0,616
10,6867534827;4,3046239;0,617
10,7040739907757;4,3085724;0,618
10,7213944988514;4,3125111;0,619
10,738715006927;4,31644;0,62
10,7560355150027;4,3203591;0,621
10,7733560230784;4,3242684;0,622
10,7906765311541;4,3281679;0,623
10,8079970392298;4,3320576;0,624
10,8253175473055;4,3359375;0,625
10,8426380553812;4,3398076;0,626
10,8599585634569;4,3436679;0,627
10,8772790715326;4,3475184;0,628
10,8945995796082;4,3513591;0,629
10,9119200876839;4,35519;0,63
10,9292405957596;4,3590111;0,631
10,9465611038353;4,3628224;0,632
10,963881611911;4,3666239;0,633
10,9812021199867;4,3704156;0,634
10,9985226280624;4,3741975;0,635
11,0158431361381;4,3779696;0,636
11,0331636442138;4,3817319;0,637
11,0504841522894;4,3854844;0,638
11,0678046603651;4,3892271;0,639
11,0851251684408;4,39296;0,64
11,1024456765165;4,3966831;0,641
11,1197661845922;4,4003964;0,642
11,1370866926679;4,4040999;0,643
11,1544072007436;4,4077936;0,644
11,1717277088193;4,4114775;0,645
11,189048216895;4,4151516;0,646
11,2063687249706;4,4188159;0,647
11,2236892330463;4,4224704;0,648
11,241009741122;4,4261151;0,649
11,2583302491977;4,42975;0,65
11,2756507572734;4,4333751;0,651
11,2929712653491;4,4369904;0,652
11,3102917734248;4,4405959;0,653000000000001
11,3276122815005;4,4441916;0,654
11,3449327895762;4,4477775;0,655
11,3622532976518;4,4513536;0,656
11,3795738057275;4,4549199;0,657000000000001
11,3968943138032;4,4584764;0,658
11,4142148218789;4,4620231;0,659
11,4315353299546;4,46556;0,66
11,4488558380303;4,4690871;0,661000000000001
11,466176346106;4,4726044;0,662
11,4834968541817;4,4761119;0,663
11,5008173622574;4,4796096;0,664
11,518137870333;4,4830975;0,665000000000001
11,5354583784087;4,4865756;0,666
11,5527788864844;4,4900439;0,667
11,5700993945601;4,4935024;0,668
11,5874199026358;4,4969511;0,669000000000001
11,6047404107115;4,50039;0,67
11,6220609187872;4,5038191;0,671
11,6393814268629;4,5072384;0,672
11,6567019349386;4,5106479;0,673000000000001
11,6740224430142;4,5140476;0,674
11,6913429510899;4,5174375;0,675
11,7086634591656;4,5208176;0,676
11,7259839672413;4,5241879;0,677000000000001
11,743304475317;4,5275484;0,678000000000001
11,7606249833927;4,5308991;0,679
11,7779454914684;4,53424;0,68
11,7952659995441;4,5375711;0,681000000000001
11,8125865076198;4,5408924;0,682000000000001
11,8299070156954;4,5442039;0,683
11,8472275237711;4,5475056;0,684
11,8645480318468;4,5507975;0,685000000000001
11,8818685399225;4,5540796;0,686000000000001
11,8991890479982;4,5573519;0,687
11,9165095560739;4,5606144;0,688
11,9338300641496;4,5638671;0,689000000000001
11,9511505722253;4,56711;0,690000000000001
11,968471080301;4,5703431;0,691
11,9857915883766;4,5735664;0,692
12,0031120964523;4,5767799;0,693000000000001
12,020432604528;4,5799836;0,694000000000001
12,0377531126037;4,5831775;0,695
12,0550736206794;4,5863616;0,696
12,0723941287551;4,5895359;0,697000000000001
12,0897146368308;4,5927004;0,698000000000001
12,1070351449065;4,5958551;0,699
12,1243556529822;4,599;0,7
12,1416761610578;4,6021351;0,701000000000001
12,1589966691335;4,6052604;0,702000000000001
12,1763171772092;4,6083759;0,703000000000001
12,1936376852849;4,6114816;0,704
12,2109581933606;4,6145775;0,705000000000001
12,2282787014363;4,6176636;0,706000000000001
12,245599209512;4,6207399;0,707000000000001
12,2629197175877;4,6238064;0,708
12,2802402256634;4,6268631;0,709000000000001
12,297560733739;4,62991;0,710000000000001
12,3148812418147;4,6329471;0,711000000000001
12,3322017498904;4,6359744;0,712
12,3495222579661;4,6389919;0,713000000000001
12,3668427660418;4,6419996;0,714000000000001
12,3841632741175;4,6449975;0,715000000000001
12,4014837821932;4,6479856;0,716
12,4188042902689;4,6509639;0,717000000000001
12,4361247983446;4,6539324;0,718000000000001
12,4534453064202;4,6568911;0,719000000000001
12,4707658144959;4,65984;0,72
12,4880863225716;4,6627791;0,721000000000001
12,5054068306473;4,6657084;0,722000000000001
12,522727338723;4,6686279;0,723000000000001
12,5400478467987;4,6715376;0,724
12,5573683548744;4,6744375;0,725000000000001
12,5746888629501;4,6773276;0,726000000000001
12,5920093710257;4,6802079;0,727000000000001
12,6093298791014;4,6830784;0,728000000000001
12,6266503871771;4,6859391;0,729000000000001
12,6439708952528;4,68879;0,730000000000001
12,6612914033285;4,6916311;0,731000000000001
12,6786119114042;4,6944624;0,732000000000001
12,6959324194799;4,6972839;0,733000000000001
12,7132529275556;4,7000956;0,734
12,7305734356313;4,7028975;0,735
12,7478939437069;4,7056896;0,736
12,7652144517826;4,7084719;0,737
12,7825349598583;4,7112444;0,738
12,799855467934;4,7140071;0,739
12,8171759760097;4,71676;0,74
12,8344964840854;4,7195031;0,741
12,8518169921611;4,7222364;0,742
12,8691375002368;4,7249599;0,743
12,8864580083125;4,7276736;0,744
12,9037785163881;4,7303775;0,745000000000001
12,9210990244638;4,7330716;0,746000000000001
12,9384195325395;4,7357559;0,747000000000001
12,9557400406152;4,7384304;0,748000000000001
12,9730605486909;4,7410951;0,749000000000001
12,9903810567666;4,74375;0,750000000000001
13,0077015648423;4,7463951;0,751000000000001
13,025022072918;4,7490304;0,752000000000001
13,0423425809937;4,7516559;0,753000000000001
13,0596630890693;4,7542716;0,754000000000001
13,076983597145;4,7568775;0,755000000000001
13,0943041052207;4,7594736;0,756000000000001
13,1116246132964;4,7620599;0,757000000000001
13,1289451213721;4,7646364;0,758000000000001
13,1462656294478;4,7672031;0,759000000000001
13,1635861375235;4,76976;0,760000000000001
13,1809066455992;4,7723071;0,761000000000001
13,1982271536749;4,7748444;0,762000000000001
13,2155476617505;4,7773719;0,763000000000001
13,2328681698262;4,7798896;0,764000000000001
13,2501886779019;4,7823975;0,765000000000001
13,2675091859776;4,7848956;0,766000000000001
